Merged Comment
comment is Can i ask something why did you put sanji and zoro on the list but you didnt put luffy with likes 0 with user_id @user-rm2fv4yg9g and published  1 year ago
comment is I have a question: Could Dragon have been on Roger's crew? with likes 1 with user_id @adamgeorgia9997 and published  1 year ago
comment is I think that the egg on Rogers ship is the one piece it self🧐🧐🧐 with likes 1 with user_id @azzy612 and published  1 year ago
comment is Stupid idea:what if the egg on rogers ship is the sea beast that ate shanks left arm with likes 0 with user_id @novakk2906 and published  1 year ago
comment is what if the egg is the one peice and that will prove why oda made roger say we are still to early he found the egg on his ship when his execution came around he may of left the egg their so the egg can be a mystical ancient weapon or smthing idk with likes 0 with user_id @ruebenlack6569 and published  9 months ago
"comment is Definitely just an elemental fruit, badass tho with likes 0 with user_id @chrisfried2312 and published  9 months ago"
comment is Why did you stop making theory videos? with likes 0 with user_id @namyafuria2174 and published  1 year ago
"comment is Garp ""The Fist"" used a weapon? Sounds about right. with likes 0 with user_id @debbythespacechicken and published  1 year ago"
"comment is Oda saw this and was like, ""so you want to know Garps power huh?"" with likes 0 with user_id @Someaddress555s and published  1 year ago"
comment is my theory is rogers haki is so strong that he may have potentially controlled the clouds or the weather with likes 0 with user_id @Wgamingchairs and published  1 year ago
comment is Why no mention of Scopper Gabon? with likes 0 with user_id @blazindragon1833 and published  1 year ago
comment is the whereabouts my family is more mysterious then the one piece lore😂 with likes 0 with user_id @supercrazy9060 and published  1 year ago
comment is what if dragon sunk all the islands to make only the ones we know now to make the grandline and stuff like that with likes 0 with user_id @y_p9552 and published  1 year ago
"comment is Ohara you’re the best. The one piece end that got leaked out recently, is it real ? with likes 0 with user_id @BlazeEditz08 and published  1 year ago"
comment is A theory that rock’s devil fruit was actually brook’s devil fruit and when he died at the hands of garp and roger he entered blackbeards body as a child instead of his own. This explains why Blackbeard has two devil fruits and makes Blackbeard the perfect enemy for luffy with likes 0 with user_id @cosmos9172 and published  1 year ago
comment is Me to Ohara with likes 1 with user_id @olofhs1 and published  7 months ago
comment is Marco at 4:24 was talking about King and not sanji. it is not confirmed that sanji's DNA has any genes from that race. Marco hinting about Sanji's connection to that race is just fan theory and speculation at this point with likes 0 with user_id @grssam and published  1 year ago
comment is what if rock is blackbeard rock might have a devil fruit to revive or reincarnate and each time he does he can have that amount of devil fruit with likes 0 with user_id @ramraj-bm1kk and published  1 year ago
comment is I think the egg on the rogers ship might be the rogers treasure with likes 0 with user_id @joshraytanaph7740 and published  1 year ago
comment is Imagine the reason Imu wants Laugh Tale gone was because they have an embarrassing picture with likes 0 with user_id @ZenGamer360 and published  1 year ago
comment is I have no evidence I just think it would be a cool twist. But what if Rocks was the previous user of Luffys Devil fruit? with likes 0 with user_id @augustbeller and published  1 year ago
comment is This is a theorie but what if the egg on Roger's ship is a baby oars? with likes 0 with user_id @Night-0-0 and published  1 year ago
"comment is imagine if devil fruits are the abilities of a single devil that scattered in pieces/fruits, what if one being had all of the devil fuit powers? with likes 0 with user_id @lolyP00P and published  1 year ago"
comment is The hat in the Frieser is Joy boys hat with likes 0 with user_id @mohammedhazaa6021 and published  1 year ago
comment is Most mysterious character defenitely is Blackbeard. He acts as if he is weak but he is actually strong. Shanks warned WB about him and BB even destroyed dragon's base. with likes 0 with user_id @Mr.VAGlNA and published  1 year ago
"comment is I know it’s not but you say anything is posable, that sure looks like a red yoshi egg to me with likes 0 with user_id @codyponto8403 and published  8 months ago"
"comment is I think the one piece is  a  the egg in Roger,s Ship 
He also Laughed when he saw the one piece 
So It could be the egg with likes 1 with user_id @angryarsalaan1195 and published  1 year ago"
"comment is The mysterious man, Dragon.
Early introduction in one piece series, (Luffy's father) 
Imu-sama mysterious figure. 
Late introduction in one piece series ( guess who? ) with likes 0 with user_id @user-qh3mc1jx2w and published  1 year ago"
comment is The Illuminati thing on dragon was unececery with likes 0 with user_id @ArtemisaSoares-mm1zh and published  9 months ago
comment is Is haki hereditary also people say Luffy does not look like dragon but when he go gear 4 he do with likes 0 with user_id @mewmewpowergirl1625 and published  1 year ago
comment is I have a theory about joy boy its actually luffy in a past life and when he lost he oringinaly hsd the nika fruit and wished to be reincarnated in the future with likes 0 with user_id @Drawingkid-yo9is and published  9 months ago
comment is That egg on rogers ship was marco inside a egg with likes 0 with user_id @siddidsingh2270 and published  1 year ago
comment is What if rocks was the original holder of luffy devil fruit and that why we know nothings of him and why everything including the island disappear with likes 0 with user_id @luisoliverafeliciano1380 and published  1 year ago (edited)
comment is What are names of marine that execute roger? with likes 0 with user_id @entei7958 and published  1 year ago
comment is My theory abt the egg on Roger's ship that the one piece is in it with likes 0 with user_id @alikleit4547 and published  1 year ago
comment is What’s the title of this video again? with likes 0 with user_id @FortooSP and published  1 year ago
"comment is Hi i have a theory Rocks D. Xebec is imu since he wanted to rule the world,just like imu is rn and since they litreally erased everything about him because roger and garp had lost the battle and rock leaded roger to the one piece because he wanted to be the king of the world and not pirates so in exchange for one piece he said you make me the king of the world and i wil keep my identity secrect until someone finds the one piece after roger so xbec will also be immortal i think so just like thoose 5 guys from up and he didnt age till now.idk u can improved this theory @Ohara please make a video this topic i really want your oppinion on this theory and credit too pls hahaahah. with likes 0 with user_id @vip6353 and published  9 months ago"
"comment is Don't expect too much from ODA's writing, he's still writing the story, and he's making changes as he likes, so don't think too much 😊 with likes 0 with user_id @shivajilingayat9792 and published  10 months ago"
comment is Bro OHARA be reaching so hard to make these videos with likes 0 with user_id @jawaddruion669 and published  1 year ago
comment is How does this connect to dragon? with likes 0 with user_id @Ju1ce_0 and published  1 year ago
"comment is I stick to Gohdroger theory, that the dragon is a representation of god of the rain. with likes 0 with user_id @sasori5163 and published  1 year ago"
comment is Chad genes is crazy with likes 0 with user_id @peterazeez2535 and published  1 year ago
"comment is what if rayleigh have a devil fruit, and he can swim, because he learn something on (or someone teach him on) Laugh Tale with likes 0 with user_id @kolegazestreamu2173 and published  1 year ago"
comment is Me watching this video after Shanks and Garp just showed their powers 🤣😮 but Dragon still in hibernation . And I’m sure that man is a menace to society . Like top tier . The way he made smoker look like the smallest fry is enough . And 2 everyone shoulda known zoro had conqueror’s because a bunch of chapters either before or during wanna ( I can’t remember) he did make about 10 people sleep just by asserting dominance with his will . But I guess if someone doesn’t actually say(kaido) it then people just act blind with likes 0 with user_id @jjlouis7762 and published  1 year ago
comment is Shanks for watching 🤣🤣🤣 with likes 0 with user_id @harisj7464 and published  1 year ago
comment is 5:50 didnt oda confirm in an sbs that neither shanks nor his crew have any devil fruit abilitys? with likes 0 with user_id @ArchRevenant and published  1 year ago
"comment is The thing is people think it was only Rocks they went against when it was also big mom , Kaido , whitebeard and shiki💀 with likes 0 with user_id @Ar19600 and published  1 year ago"
comment is The egg is the most mysterious because it is panda man’s generation in there with likes 0 with user_id @baka9733 and published  1 year ago
comment is The thing that was inside the egg is God D. bepo with likes 0 with user_id @mishtake and published  1 year ago
"comment is I never understood this thing about world government...
The moment they knew that Dr Vegapunk is trying to decipher ponyglifs they send an entire fleet to kill him knowing the fact that there are 7 Warlords clones present.....Then why would the Marines won't go after Rayleigh who already knows about everything???? I know once garp said that they will require some preparation to do before they go after Rayleigh but if they are doing it for vegapunk than why not for Rayleigh? with likes 0 with user_id @deadskull1411 and published  1 year ago"
comment is Blackbeard is a Clone of rocks d xebec. Nibiru also known as Tyche nemesis or planet X.... with likes 0 with user_id @plotholedetective4166 and published  1 year ago
comment is Shanks is 37 years old and Rocks died 38 years ago it can be possible with likes 1 with user_id @TheUnchartedOne and published  1 year ago
"comment is What if the advanced kingdom wanted to help everyone out and passed down their knowledge of tech and devilfruits. Maybe their philosphy was prosperity for all, eventually the 20 kingdoms got greedy and wanted more so they betrayed that advanced kingdom and won. There after one kingdom (imu) got the idea of ruling all and betrayed all 20 kingdoms which is why every major kingdom has some catastrophic event plaguing them...alabasta by drought ...choppers home town by blizzard...water 7 by submersion ...the few that survived needed a way such as wano survived the betrayal by managing to live above ground maybe (terra) there was a devil fruit that allowed them to transform their kingdom....fishmen were the only ones capable of surviving but they needed sunlight so the celestials removed their sun and enslaved them and made it so there is only one location for them to live which is beneath them a place they can monitor all times. Thats why there are ancient weapons hidden underground kingdoms because everything got buried when that kingdom betrayed all 20 but they(WG) kept the technology to themselves ..what if the prison that reaches underwater wasnt even an underwater prison to begin with...the ones that froze choppers lingdom got locked up there and forever froze that floor. The one that brought drought locked there and forever made that one floor dry etc...every kingdom is shrouded by catastrophe or a means to escape that such as zunisha, wano, sky piea. 
Why does Blackbeard never sleep because he was built like a zeraph so he works under the WG or under IMU i bet not even IMU knows where the one piece is at...every one is searching for the one piece except tur WG but them searching for it acknowledges its presence so they make a pirate faction under blackbeard a zeraph and thats how blacbeards member went to WG and told them who to make warlord because they work under IMU and they wouldnt be targetted by higher ups who know true identity of WG. That said not all marines are aware of this since IMU is aware of traitors amongst marines such as Garp etc.. with likes 0 with user_id @juliosantiago7182 and published  1 year ago"
comment is To be fair no one has really been able to protect their base from an attack. Not sure if that is telling much about power levels. It's maybe more telling if they walk away. with likes 0 with user_id @ShadowManceri and published  1 year ago
comment is Garp the fist! with likes 0 with user_id @arthurkwong7346 and published  1 year ago
comment is I need to know what that giant straw hat is all about ong with likes 0 with user_id @Serovious and published  1 year ago
comment is And that’s the reason why devil fruits have a bad wrap in the beginning they’re all like “noooo luffy why would you eat that devil fruit it’ll make it so you can’t swim” because emu made devil fruits out to be bad in hopes nobody would find and eat the nika fruit again because if they do then they’ll kick his ass with likes 0 with user_id @vernellcheneau3484 and published  1 year ago
comment is One piece is amazing with likes 1 with user_id @bonkyabeans and published  9 months ago
comment is We know more about Roger than Dragon. Nuff said with likes 0 with user_id @millionshadesofdarkness2165 and published  1 year ago
comment is 14:17 more Jacket Jacket fruit users😂😂😂😂 with likes 0 with user_id @Rawlingssales and published  1 year ago
comment is emu has the same eyes as carrot during the full moon with likes 0 with user_id @Zeroxylon and published  1 year ago
comment is The giant straw hat is joyboys because he was a giant with likes 1 with user_id @thefishbox6548 and published  1 year ago
"comment is I honestly think when garp and roger team up to fight rocks it was when they both still a rookie or not as strong as they are in their prime, just like rocks crew, big mom, kaido and whitebeard, they are still not as strong as they are when they become yonko. Luffy need help from law to fight doflamingo, does that mean doffy is stronger than kaido? Luffy is pretty much solo kaido, no right? He just still developing and unlocking new power. with likes 0 with user_id @eL-wj5tx and published  1 year ago"
comment is Shank for u 😂😂 with likes 0 with user_id @MelodicMoonshine and published  1 year ago
"comment is Mann, i cant wait for the Russian dub of this Video :D with likes 0 with user_id @Pauli919 and published  1 year ago"
comment is shanks is so strong even without his strong arm just think how strong he could be with his strong arm with likes 0 with user_id @Bob943 and published  1 year ago
"comment is what if Kong is related to luffy (ape related names , Kong and Monkey, maybe kong is the father of garp or the brother lol with likes 0 with user_id @daniel.m703 and published  1 year ago"
comment is I'd like to see that Xebec became a devil fruit similar to Joyboy with likes 0 with user_id @Adoumoui and published  1 year ago
comment is Well...I think Blackbeard has 1+ df because it says that his devil fruit negates all logia fruits.But he probably had negating the efect that could killed him but he didnt die with likes 0 with user_id @cheem_boi1333 and published  1 year ago (edited)
comment is I think that rock has 2 devil fruits and black beard some how find out about this method  and used it as well jest a theory with likes 0 with user_id @maddox762 and published  10 months ago (edited)
comment is what about king elizabello and hhis ability with likes 0 with user_id @siddharthmurali6507 and published  1 year ago
"comment is His darkness negates any devil fruit not just logias.

He said because he’s darkness that he can’t turn his body into darkness, only surround himself with it. I’m not sure if that’s because of his fruit negating his body though, but if it is then that might explain the second fruit. with likes 1 with user_id @felixowen2693 and published  1 year ago"
"comment is Wait, where in the manga did it say that the Germa's genetic material alteration had anything to do with the Lunarians? with likes 0 with user_id @alexspittel8140 and published  1 year ago"
"comment is After reading chapter 1080, yes, Garp is just punching the shit out of everyone! with likes 0 with user_id @smashing-3291 and published  1 year ago"
comment is Dragon got the weather weather  fruit with likes 0 with user_id @sebastiankhan5608 and published  1 year ago
comment is Wassup with Zoro eye with likes 0 with user_id @emiliosoto2689 and published  1 year ago
"comment is Shanks = All you know about One Piece has no absolute meaning.""One Piece Classic"" with likes 0 with user_id @Nonskiller and published  1 year ago"
comment is 8:49 Thats looks like dragon fruit from real life lol with likes 0 with user_id @MukasterRoblox and published  1 year ago
"comment is there is a theory that imu is a sibling of joy boy, but stabbed him in the back so that they could have full power over the world with likes 0 with user_id @GomuGomuEat and published  1 year ago"
"comment is Rocks being Enels fruit prev user makes sense...
Lighting fuits was the first logia and was a God and the first advance observation haki user. 
The major point is- Marine don't know anything about Enel , and Enel knows too much about one piece world with likes 0 with user_id @akshatdeshchess and published  1 year ago"
"comment is when buggy uses is fruit, he becomes ""Many pieces"". When he bring himself back to normal, he become 'One Piece"". with likes 0 with user_id @pranitasarmatalukdar4354 and published  1 year ago"
"comment is What I think is, yes, it has the devil fruit related to weather, and mostly, wind, because, i heard that luffy is inspired from an Indian god named Hanuman,(aka bajrang bali). I thought that okay, it's just because of that bajrang gun. But after realising something, i believed on this theory. 

The father Hanuman was called god of wind, and, Hanuman was called son of wind( aka Pawan putra, Pawan= wind, putra = son)

So that's something that is maybe true with likes 0 with user_id @prashantpurohit4408 and published  1 year ago (edited)"
comment is Shanks for the video with likes 0 with user_id @naveennischal7292 and published  1 year ago
comment is I think joy boy was a king giant and that’s why the big hat 👒 with likes 0 with user_id @giankeecarlosb1 and published  9 months ago
comment is Dragon is the Ging freecs of One Piece with likes 0 with user_id @powertruth0776 and published  1 year ago
comment is Golden Haki would be kool. with likes 0 with user_id @michaelsevilla7403 and published  1 year ago
comment is How did an old era master the haki. Who train them? with likes 0 with user_id @eyannotian and published  1 year ago
comment is one piece is so beautiful. with likes 0 with user_id @kusskalb1319 and published  1 year ago
comment is my theory is the egg on rogers ship is baby momonosuke with likes 0 with user_id @shaniquerobinson9425 and published  1 year ago
comment is What if the egg is a elephant egg for Luffy to be his pet like joyboy 700 years ago with likes 0 with user_id @theholygrail_90 and published  1 year ago
comment is Did you know that a one piece fan asked oda hiw does he keep shoking the fans with every arc and oda said by doing the opposite of what they think with likes 0 with user_id @nexusvortex529 and published  10 months ago
"comment is Garp has insane physicals strength
And he has haki in his fists
So likely he trows hands, asks questions later with likes 0 with user_id @REAL_HYPER1 and published  1 year ago"
comment is I mean man is like 100 feet tall with likes 0 with user_id @REAL_HYPER1 and published  1 year ago
comment is Lowkey shanks and BB could be siblings . And it’ll only be right for shank’s to be a D. As well with likes 0 with user_id @jjlouis7762 and published  1 year ago
"comment is Hmmm. How does Garp ""THE FIST"" fight. That is a real headscratcher. Maybe he uses a whip? Or Bow and Arrow? Nunchucks?
Garp ""THE FIST"".... I feel like I am missing something here. Guess some mysteries are just unsolvable. with likes 0 with user_id @OhZordan and published  1 year ago"
comment is What if Xebec defeated Garp and Roger and he becomed Emu to rule the world becues he was so dangerous and they made the story that Garp and Roger defeated Xebecs so the world won't be scared? But it's just a maybe with likes 0 with user_id @creperawman4810 and published  1 year ago (edited)
comment is Garp has been defeated🥺 with likes 1 with user_id @jevicc2202 and published  11 months ago
comment is 4:23 are the Vinsmokes descendants of lunarians?? with likes 0 with user_id @xenoz4884 and published  1 year ago
comment is I think blackbeard's power is somehow like magensha from flame of recca. The blackbeard that we are seeing is just a puppet while the real blackbeard hides inside his blackhole thats why he can use multiple devil fruits since his puppet body is not that of a normal human. Charot 😂 with likes 0 with user_id @arjanbachao3308 and published  1 year ago
comment is This video is great ..the only problem I have is that’s Roger name isn’t Gold D Roger ….it is Gol D Roger with likes 0 with user_id @hossamelsharqawy3991 and published  1 year ago
comment is Enel with his resengan with likes 0 with user_id @xone2321 and published  1 year ago
"comment is Finally someone mentions kong, he must be stronger than akainu with likes 1 with user_id @Dobbiestdobbittydobbydob and published  1 year ago"
comment is How tf do they get Rocks and Blackbeard I would love to hear that theory as I see almost 0 coloration. with likes 0 with user_id @displacedicon7643 and published  1 year ago
comment is What if Blackbeard had the jacket fruit is a jacket for Rocks D Xebec with likes 0 with user_id @saulbestman6993 and published  1 year ago
comment is How you gon forget my boy god usopp like that with likes 0 with user_id @メメメメ and published  1 year ago
comment is Joy boy is a fucking God he can imagine thing and it will appear with likes 0 with user_id @EIiteBaller and published  1 year ago
comment is Kong is a mystery with likes 1 with user_id @kunxuanlin6676 and published  1 year ago
comment is I think Blackbeard infused one of his rings with the quake fruit with likes 0 with user_id @blitsriderfield4099 and published  1 year ago
"comment is that is just a theory im just guessing
what if joyboy was a giant and and the straw hat that Luffy now have is actually an replica of joyboy's hat that now imu have
im saying it again that is just a theory dont judge pls with likes 0 with user_id @dodo_2343 and published  10 months ago (edited)"
comment is What if the egg was dragon powers in there thats why we only see dragons power when Roger died with likes 0 with user_id @theholygrail_90 and published  1 year ago
comment is I think blackbird is the next rocks like luffy is the next joyboy and gold rogers with likes 0 with user_id @michaelwat2828 and published  1 year ago
comment is Rhe egg on rogers ship is the one peace with likes 0 with user_id @gamer-sm6gm and published  1 year ago
comment is When can we see fluffy as sun god in the series with likes 0 with user_id @kishorekumar7590 and published  1 year ago
"comment is if imu can destroy islands, do u think laugh tale has been destroyed with likes 0 with user_id @kennylacko and published  1 year ago"
comment is 0:57 chad genes with likes 0 with user_id @jonnahyting3706 and published  1 year ago
comment is knowledge is a strong power so we should have VegaPunk top tier!!! with likes 0 with user_id @DonMhata and published  1 year ago
comment is Where were you at the last chapter with likes 0 with user_id @Murari0004 and published  1 year ago
comment is Theory what if you can eat  two devil fruit  but people think you can't and  blackbread  is the only  brave  enough to try eating two devil fruits with likes 0 with user_id @nolann3224 and published  1 year ago
comment is i think when he was going to be killed by the goverment he ate the hito hito no mi so it will be safe with marine and joyboy himself gave it to him with likes 0 with user_id @godcomplex89 and published  1 year ago
comment is What would happen if usop and franky meets vegapunk with likes 0 with user_id @13ofmeme29 and published  1 year ago
comment is Wait if the one piece is an object and it’s said that it can destroy the grandline AND rockers crew was laughing AND when buggy opened the chest of the onepiece he was shocked maybye because there was nothing there so I think that the egg is the one piece with likes 0 with user_id @aguy736 and published  1 year ago
comment is Vega punk is a good guy or a bad guy ? with likes 0 with user_id @hrithik8562 and published  1 year ago
comment is The egg is the dragon fruit that was made in the egg and when the ship broke down kido found the egg in the water with likes 0 with user_id @rodrigohernandez-nr4hh and published  9 months ago
"comment is Bro, I know you did not just say it's basically confirmed that sanji has lunarian DNA lol with likes 0 with user_id @AstroPeezy and published  1 year ago"
comment is I wonder why does one peice have all of these futuristic tech but no roads to other island with likes 0 with user_id @Ohlrock and published  1 year ago
comment is I can't belive he forgot about ruyma with likes 0 with user_id @Legend-hz8uz and published  1 year ago
"comment is shanks kills oberservation , fujitora: 🧑‍🦯🧑‍🦯🧑‍🦯🧑‍🦯 with likes 0 with user_id @preeeee696 and published  1 year ago"
"comment is I've always thought that Blackbeard may be schizophrenic. Perhaps devil fruits mistake Blackbeard's different personalities for souls, giving him the ability to manipulate multiple devilfish fruits... with likes 1 with user_id @jamaal_ldn and published  1 year ago"
comment is Plus the government altered Rocks D xerbec history and i think he's devil fruits name too just like they did with the gomu no mu with likes 0 with user_id @hendrickbahwan1511 and published  10 months ago
comment is when its revealed that BB is just Half Fishman half Human and thus has 3 hearts like an octopus lul with likes 0 with user_id @4z4z3l9 and published  1 year ago
comment is Dragon is in hiding so he probably abandoned his base because he was discovered with likes 0 with user_id @tmmike1980 and published  1 year ago
comment is i hope kong has a king kong mythical zoan df with likes 0 with user_id @Wgamingchairs and published  1 year ago
comment is Maybe a dragons egg with likes 0 with user_id @midah7203 and published  1 year ago
"comment is you confuse schizophrenia with Dissociative identity disorder (DID). Idk why people keep doing that. With schizophrenia, you have audiovisual hallucinations, people with DID have a fragment personality with multiple personalities in one mind/body with likes 1 with user_id @andreeam.9835 and published  10 months ago"
comment is @andreeam.9835  oh really? Thanks for the information I never knew that. That sounds interesting. Perhaps Blackbeard has DID then? What do you think? with likes 0 with user_id @jamaal_ldn and published  10 months ago
comment is I think the egg is zunisha😂 with likes 1 with user_id @8-BA and published  1 year ago
"comment is Maybe Kong is one of ""God's Knights"" 😁. with likes 0 with user_id @unnamedlegeon and published  1 year ago"
comment is Ain’t no way he said “shanks for watching” 😂😂😂 with likes 0 with user_id @Major_Louis and published  1 year ago
comment is What if shanks is just so unpredictable that observation can’t help you instead of that shit with likes 0 with user_id @Literally___Me and published  1 year ago
comment is Garp : fist. Fist it is with likes 0 with user_id @PlainvibeBlessed and published  1 year ago
comment is the void century is the future with likes 0 with user_id @shakirotse4103 and published  1 year ago
"comment is Imagine if Im-Sama is a woman and is Luffy's mom, lol
Or a Strawhat who time travelled from the past. with likes 0 with user_id @mukuro8033 and published  1 year ago (edited)"
"comment is Y'all forgotten he's called  "" garp the fist"" with likes 0 with user_id @gerorgeocran1071 and published  1 year ago"
comment is i think that giant straw hat in the freezer is joy boy with likes 0 with user_id @gamerboddude6161 and published  1 year ago
comment is I have a theory because when dragon fought smoker the seastone didn’t do anything to him. with likes 0 with user_id @OnepieceFan_Luffy and published  1 year ago
"comment is Luffy = Defeats all 5 Gorosei
Monkey D. Dragon = I knew you could do it.... I didn't even need to try. with likes 0 with user_id @Nonskiller and published  1 year ago"
comment is the reason why one piece is the op anime .. ever with likes 0 with user_id @VivekYadav-fd9nd and published  11 months ago
comment is Dragon is so cool and strong with likes 0 with user_id @jocelynicole04 and published  3 months ago
comment is Roger wanted to live same era as joyboy with likes 0 with user_id @Lifewluhcae and published  1 year ago
comment is Dragon definitely ate a rain god devil fruit with likes 0 with user_id @Lifewluhcae and published  1 year ago
"comment is I think every one can eat more than 1 devil fruit but they die bc they think it’s impossible, if they didn’t think they would die they could eat more than 1 df with likes 0 with user_id @guilhermenunes1192 and published  1 year ago"
comment is what if bb negated his own df when he got the quake quake fruit with likes 0 with user_id @mikeoxmaul3526 and published  1 year ago
comment is If Joy boy is Imu sama what will happend at the end of story? with likes 0 with user_id @nguoidothai69 and published  1 year ago
comment is He put “gold d. Roger” at 9:36 not Gol D. Roger with likes 0 with user_id @wokevroz and published  1 year ago
comment is oda is wierd sanji once said he uses friction to put his leg in fire like how he spins in the ground with likes 0 with user_id @firentgaming8991 and published  1 year ago
comment is I HAVE A THEORY ABOUT EMU  in the void century a old user of the ope ope no mi used the immortal surgery on them so Emu survives and stays in power forever with likes 0 with user_id @BrandonTheOne2 and published  7 months ago
"comment is maybe the one piece is the egg 
maybe laugh tale was the origin of the devil fruits with likes 0 with user_id @MiguelSantos-it6yb and published  1 year ago"
"comment is 8:27 Well, it took the marines garp and roger to beat rocks AND his crew which consisted of 4+ yonko level pirates. I think rocks' power is over exaggerated in this regard. Garp and roger could've taken turns 1v1ing him. Just saying nothing is actually confirmed. He could be like buggy for all we know. with likes 0 with user_id @Ginglover9000 and published  1 year ago (edited)"
comment is Plot twist: Dragon is actually a Sayajin and a cousin of Vegeta. That would also explain his hairline. with likes 0 with user_id @Psychx_ and published  1 year ago
comment is You forgot the mystery of the most powerful creature in the world: Buggy D. Clown. Is he a fool or the greatest master mind in history? with likes 0 with user_id @Belinor6 and published  1 year ago
comment is i think i know how blackbeard got his second df firstly do you know how bigmom ate someone and aquired her devil fruit you could also say that she devoured there soul with blackbeards yami yami no mi wouldnt he be able to devour whitebeards soul obtaining his powers just like bigmom with likes 0 with user_id @Lillytube44 and published  1 year ago
comment is Blackbeard is the son of Rocks D. Xebec. 💯% confirmed with likes 1 with user_id @Lego_zooba_pro98 and published  1 year ago (edited)
"comment is Rogers's surname is not Gold, it is Gol.  He had gotten his nickname, Gold Rodgers, because of his middle name. with likes 0 with user_id @Buford2Feathers and published  1 year ago"
comment is i swear kong fruit is the gonna be a mythical or ancient devil fruit monkey monkey fruit model King Kong and imagine his name is Monkey D. Kong with likes 0 with user_id @ichirakumaren3223 and published  1 year ago
comment is The world's gonna change once one piece ends. with likes 0 with user_id @eternalcrux8261 and published  1 year ago
comment is The world's gonna change once one piece ends. with likes 0 with user_id @eternalcrux8261 and published  1 year ago
comment is I think Dragon deserves his own movie like Shanks did. with likes 0 with user_id @felginbaja5987 and published  11 months ago
"comment is the egg is the giant elephant  u now like the elephant with a city of minks
 on his back with likes 0 with user_id @youliapo1683 and published  1 year ago"
comment is Hi I want to tell you something about blackbeard maybe he doesn't have a third devil fruit you know how spandam has a elephant sword bcuz it ate a zoan that means even a devil fruit might have a consciousness like swords have their Will how about I tell you theory that no one ever has talked about how remember in marine ford black beard chose to suck in whitebeard after he killed him even when he had the option to do that in the begining how about its his devil fruit which holds the whitebeard's devil fruit with likes 0 with user_id @rudranshrajveermourya365 and published  1 year ago (edited)
comment is i swear dragon has the Quetzalcoatl fruit. with likes 0 with user_id @CheesecakesFL and published  1 year ago
comment is What if the egg on the ship of Gol. D. Roger is zunisha’s sun. Don’t ask me why it’s an egg. with likes 0 with user_id @noahniska5860 and published  1 year ago (edited)
comment is I think the gaint straw hat was used by joyboy with likes 0 with user_id @anandu2807 and published  1 year ago
comment is what if the first devil fruit (yami yami no mi)  ate blackbeard with likes 0 with user_id @hiddend3455 and published  1 year ago
comment is Is Kong related to Garp and Luffy? Is he a Monkey D????????? with likes 0 with user_id @dustymingus2599 and published  1 year ago
"comment is Wait i have a theory that luffy is monkey d 
And the world government  is kong with likes 1 with user_id @lightningguy4660 and published  1 year ago (edited)"
comment is  @sephikong8323  OMG 100% confirmation :P with likes 0 with user_id @Psychx_ and published  1 year ago (edited)
comment is No bro or clone with likes 0 with user_id @Lifewluhcae and published  1 year ago
comment is That red film was definitely not shanks movie he had way less screentime with likes 0 with user_id @lovedietfood and published  10 months ago
comment is  @lovedietfood  You must have been born yesterday or you're just a newbie lol with likes 0 with user_id @felginbaja5987 and published  10 months ago (edited)
comment is Has it been confirmed that Sanji has Lunarian genes? with likes 0 with user_id @dannamic7794 and published  1 year ago
comment is Maybe imu is actually the rock pirates captain Rock.D.Xebex with likes 0 with user_id @urmom9573 and published  1 year ago
"comment is In my opinion Garp is strongest user of Six Power(Coby and Helmeppo are Trained by Garp)...Above Average User of Haki(Conqueror, Armament, Observation) with likes 0 with user_id @skyhavei752 and published  1 year ago (edited)"
comment is Sanji is a lunarian basically with likes 0 with user_id @sakatsukithelotus and published  1 year ago
comment is BRO THE EGG IS THE ONE PIECE with likes 0 with user_id @chaysewallace9450 and published  1 year ago
comment is my god it wasnt out of nowhere nami said a storm was coming and look at that a storm came with likes 0 with user_id @pieslice7936 and published  1 year ago
comment is He haz the portal portal fruit with likes 0 with user_id @J4v13ruS3r and published  1 year ago
comment is bro. oda just gave us the one piece. its rogers egg with likes 0 with user_id @papawildfruitrollup220 and published  1 year ago
comment is I put Garp on the 12th place in my list with likes 0 with user_id @Yo_23 and published  1 year ago
comment is Wind wind fruit fs with likes 0 with user_id @aidenbush8497 and published  1 year ago
comment is Sun god neka is Joy boy ? with likes 0 with user_id @lakshanagrale4383 and published  1 year ago
comment is I think black beard ate the CowCow fruit giving him 3 stomach now he is able to eat 3 devil fruits with likes 0 with user_id @oscarpadilla31 and published  1 year ago
comment is is this shanks ability real? source? with likes 0 with user_id @heivd8639 and published  1 year ago
comment is Maybe the old Joy Boy was a giant. with likes 0 with user_id @elwoodrosadocarrasco787 and published  1 year ago
comment is What if Imu likes the Straw Hats and he was the first one and he's keeping Luffy Alive because of the gears. with likes 0 with user_id @Cosmicbrowniesisreal and published  1 year ago (edited)
comment is what if laftel is just a really funny joke with likes 1 with user_id @BT-vs5vg and published  1 year ago
comment is 0:38 Nami has that weapon or am I wrong with likes 0 with user_id @E.2Sic and published  1 year ago
comment is I mean Kong was the fleet admiral when suru Garp and sengoku were rookies as we know due to Akainu the fleet admiral doesn't have to be insanely strong like sengoku not saying Akainu weak but like he stand no chance against top teir og with likes 0 with user_id @WManFrTho and published  1 year ago
comment is 3:53 this aged well.... with likes 0 with user_id @dhruvdalal7891 and published  8 months ago
